treat	bias	n	k	subject	market	indexed	period	price	p1	p2	p3	p4
t7	u	6	2	4	1	F	6	0.999	1	0.9	0.8	0.9
t7	u	6	2	17	1	F	6	0.999	0.4	0.4	0.4	0.4
t7	u	6	2	12	1	T	6	0.549	1	0.4	0.3	0.1
t7	u	6	2	8	1	T	6	0.8	0.7	0.8	0.8	0.7
t7	u	6	2	1	2	F	6	0.355	0.6	0.6	0.5	0.5
t7	u	6	2	10	2	F	6	0.9	0.9	0.8	0.7	0.6
t7	u	6	2	11	2	F	6	0.99	0.9	0.8	0.7	0.8
t7	u	6	2	13	2	F	6	1	0.1	0.2	0.4	0.1
t7	u	6	2	9	2	T	6	0.525	0.5	0.4	0.7	0.7
t7	u	6	2	7	2	T	6	0.575	0.5	0.6	0.6	0.7
t7	u	6	2	15	3	F	6	0.1	0.7	0.8	0.7	0.6
t7	u	6	2	16	3	F	6	0.148	0.7	0.4	0.5	0.5
t7	u	6	2	5	3	F	6	0.7	0.4	0.7	0.6	0.6
t7	u	6	2	18	3	F	6	1	0.5	0.5	0.5	0.5
t7	u	6	2	2	3	T	6	0.7	1	0.8	0.7	0.5
t7	u	6	2	14	3	T	6	0.989	0.1	0.5	0.5	0.5
t7	u	6	2	16	1	F	7	0.135	0.7	0.4	0.5	0.5
t7	u	6	2	17	1	F	7	0.15	0.4	0.4	0.4	0.4
t7	u	6	2	5	1	F	7	0.285	0.4	0.7	0.6	0.6
t7	u	6	2	12	1	F	7	0.6	1	0.4	0.3	0.1
t7	u	6	2	14	1	T	7	0.399	0.1	0.5	0.5	0.5
t7	u	6	2	11	1	T	7	0.99	0.9	0.8	0.7	0.8
t7	u	6	2	9	2	F	7	0.575	0.5	0.4	0.7	0.7
t7	u	6	2	15	2	F	7	0.732	0.7	0.8	0.7	0.6
t7	u	6	2	4	2	F	7	0.99	1	0.9	0.8	0.9
t7	u	6	2	18	2	F	7	1	0.5	0.5	0.5	0.5
t7	u	6	2	8	2	T	7	0.26	0.7	0.8	0.8	0.7
t7	u	6	2	13	2	T	7	0.4	0.1	0.2	0.4	0.1
t7	u	6	2	7	3	F	7	0.45	0.5	0.6	0.6	0.7
t7	u	6	2	2	3	F	7	0.65	1	0.8	0.7	0.5
t7	u	6	2	3	3	F	7	0.96	0.1	0.8	0.1	0.8
t7	u	6	2	10	3	F	7	1	0.9	0.8	0.7	0.6
t7	u	6	2	1	3	T	7	0.102	0.6	0.6	0.5	0.5
t7	u	6	2	6	3	T	7	0.5	0.6	0.7	0.6	0.8
t7	u	6	2	7	1	F	8	0.25	0.5	0.6	0.6	0.7
t7	u	6	2	15	1	F	8	0.523	0.7	0.8	0.7	0.6
t7	u	6	2	10	1	F	8	0.9	0.9	0.8	0.7	0.6
t7	u	6	2	11	1	F	8	0.99	0.9	0.8	0.7	0.8
t7	u	6	2	12	1	T	8	0.599	1	0.4	0.3	0.1
t7	u	6	2	9	1	T	8	0.7	0.5	0.4	0.7	0.7
t7	u	6	2	8	2	F	8	0.26	0.7	0.8	0.8	0.7
t7	u	6	2	4	2	F	8	0.3	1	0.9	0.8	0.9
t7	u	6	2	5	2	F	8	0.55	0.4	0.7	0.6	0.6
t7	u	6	2	18	2	F	8	1	0.5	0.5	0.5	0.5
t7	u	6	2	1	2	T	8	1	0.6	0.6	0.5	0.5
t7	u	6	2	6	2	T	8	1	0.6	0.7	0.6	0.8
t7	u	6	2	16	3	F	8	0.243	0.7	0.4	0.5	0.5
t7	u	6	2	13	3	F	8	0.4	0.1	0.2	0.4	0.1
t7	u	6	2	14	3	F	8	0.599	0.1	0.5	0.5	0.5
t7	u	6	2	2	3	F	8	0.75	1	0.8	0.7	0.5
t7	u	6	2	3	3	T	8	0.681	0.1	0.8	0.1	0.8
t7	u	6	2	17	3	T	8	0.999	0.4	0.4	0.4	0.4
t7	u	6	2	8	1	F	9	0.595	0.7	0.8	0.8	0.7
t7	u	6	2	14	1	F	9	0.68	0.1	0.5	0.5	0.5
t7	u	6	2	3	1	F	9	0.69	0.1	0.8	0.1	0.8
t7	u	6	2	18	1	F	9	1	0.5	0.5	0.5	0.5
t7	u	6	2	17	1	T	9	0.055	0.4	0.4	0.4	0.4
t7	u	6	2	10	1	T	9	0.9	0.9	0.8	0.7	0.6
t7	u	6	2	6	2	F	9	0.5	0.6	0.7	0.6	0.8
t7	u	6	2	11	2	F	9	0.6	0.9	0.8	0.7	0.8
t7	u	6	2	1	2	F	9	0.699	0.6	0.6	0.5	0.5
t7	u	6	2	9	2	F	9	0.73	0.5	0.4	0.7	0.7
t7	u	6	2	2	2	T	9	0.5	1	0.8	0.7	0.5
t7	u	6	2	13	2	T	9	1	0.1	0.2	0.4	0.1
t7	u	6	2	15	3	F	9	0.237	0.7	0.8	0.7	0.6
t7	u	6	2	16	3	F	9	0.25	0.7	0.4	0.5	0.5
t7	u	6	2	7	3	F	9	0.75	0.5	0.6	0.6	0.7
t7	u	6	2	5	3	F	9	0.867	0.4	0.7	0.6	0.6
t7	u	6	2	12	3	T	9	0.523	1	0.4	0.3	0.1
t7	u	6	2	4	3	T	9	0.7	1	0.9	0.8	0.9
t7	u	6	2	17	1	F	10	0.12	0.4	0.4	0.4	0.4
t7	u	6	2	5	1	F	10	0.35	0.4	0.7	0.6	0.6
t7	u	6	2	15	1	F	10	0.897	0.7	0.8	0.7	0.6
t7	u	6	2	18	1	F	10	1	0.5	0.5	0.5	0.5
t7	u	6	2	14	1	T	10	0.999	0.1	0.5	0.5	0.5
t7	u	6	2	4	1	T	10	1	1	0.9	0.8	0.9
t7	u	6	2	6	2	F	10	0.5	0.6	0.7	0.6	0.8
t7	u	6	2	3	2	F	10	0.682	0.1	0.8	0.1	0.8
t7	u	6	2	10	2	F	10	0.8	0.9	0.8	0.7	0.6
t7	u	6	2	11	2	F	10	0.99	0.9	0.8	0.7	0.8
t7	u	6	2	2	2	T	10	0.45	1	0.8	0.7	0.5
t7	u	6	2	8	2	T	10	0.5	0.7	0.8	0.8	0.7
t7	u	6	2	16	3	F	10	0.345	0.7	0.4	0.5	0.5
t7	u	6	2	13	3	F	10	0.4	0.1	0.2	0.4	0.1
t7	u	6	2	7	3	F	10	0.45	0.5	0.6	0.6	0.7
t7	u	6	2	1	3	F	10	1	0.6	0.6	0.5	0.5
t7	u	6	2	12	3	T	10	0.549	1	0.4	0.3	0.1
t7	u	6	2	9	3	T	10	0.75	0.5	0.4	0.7	0.7
t7	u	6	2	12	1	F	11	0.549	1	0.4	0.3	0.1
t7	u	6	2	5	1	F	11	0.65	0.4	0.7	0.6	0.6
t7	u	6	2	14	1	F	11	0.895	0.1	0.5	0.5	0.5
t7	u	6	2	17	1	F	11	1	0.4	0.4	0.4	0.4
t7	u	6	2	3	1	T	11	0.699	0.1	0.8	0.1	0.8
t7	u	6	2	1	1	T	11	0.999	0.6	0.6	0.5	0.5
t7	u	6	2	13	2	F	11	0.4	0.1	0.2	0.4	0.1
t7	u	6	2	11	2	F	11	0.77	0.9	0.8	0.7	0.8
t7	u	6	2	9	2	F	11	0.78	0.5	0.4	0.7	0.7
t7	u	6	2	10	2	F	11	0.9	0.9	0.8	0.7	0.6
t7	u	6	2	15	2	T	11	0.468	0.7	0.8	0.7	0.6
t7	u	6	2	4	2	T	11	0.95	1	0.9	0.8	0.9
t7	u	6	2	16	3	F	11	0.36	0.7	0.4	0.5	0.5
t7	u	6	2	7	3	F	11	0.9	0.5	0.6	0.6	0.7
t7	u	6	2	6	3	F	11	1	0.6	0.7	0.6	0.8
t7	u	6	2	8	3	F	11	1	0.7	0.8	0.8	0.7
t7	u	6	2	2	3	T	11	0.55	1	0.8	0.7	0.5
t7	u	6	2	18	3	T	11	1	0.5	0.5	0.5	0.5
t7	u	6	2	13	1	F	12	0.4	0.1	0.2	0.4	0.1
t7	u	6	2	15	1	F	12	0.453	0.7	0.8	0.7	0.6
t7	u	6	2	11	1	F	12	0.77	0.9	0.8	0.7	0.8
t7	u	6	2	18	1	F	12	1	0.5	0.5	0.5	0.5
t7	u	6	2	8	1	T	12	0.4	0.7	0.8	0.8	0.7
t7	u	6	2	9	1	T	12	0.81	0.5	0.4	0.7	0.7
t7	u	6	2	1	2	F	12	0.487	0.6	0.6	0.5	0.5
t7	u	6	2	14	2	F	12	0.545	0.1	0.5	0.5	0.5
t7	u	6	2	2	2	F	12	0.585	1	0.8	0.7	0.5
t7	u	6	2	12	2	F	12	0.599	1	0.4	0.3	0.1
t7	u	6	2	16	2	T	12	0.225	0.7	0.4	0.5	0.5
t7	u	6	2	17	2	T	12	1	0.4	0.4	0.4	0.4
t7	u	6	2	3	3	F	12	0.698	0.1	0.8	0.1	0.8
t7	u	6	2	7	3	F	12	0.95	0.5	0.6	0.6	0.7
t7	u	6	2	5	3	F	12	0.999	0.4	0.7	0.6	0.6
t7	u	6	2	10	3	F	12	1	0.9	0.8	0.7	0.6
t7	u	6	2	4	3	T	12	0.35	1	0.9	0.8	0.9
t7	u	6	2	6	3	T	12	0.55	0.6	0.7	0.6	0.8
t7	u	6	2	13	1	F	13	0.399	0.1	0.2	0.4	0.1
t7	u	6	2	2	1	F	13	0.4	1	0.8	0.7	0.5
t7	u	6	2	5	1	F	13	0.53	0.4	0.7	0.6	0.6
t7	u	6	2	6	1	F	13	0.8	0.6	0.7	0.6	0.8
t7	u	6	2	8	1	T	13	0.4	0.7	0.8	0.8	0.7
t7	u	6	2	1	1	T	13	1	0.6	0.6	0.5	0.5
t7	u	6	2	16	2	F	13	0.185	0.7	0.4	0.5	0.5
t7	u	6	2	4	2	F	13	0.35	1	0.9	0.8	0.9
t7	u	6	2	11	2	F	13	0.77	0.9	0.8	0.7	0.8
t7	u	6	2	14	2	F	13	0.999	0.1	0.5	0.5	0.5
t7	u	6	2	7	2	T	13	0.2	0.5	0.6	0.6	0.7
t7	u	6	2	12	2	T	13	0.719	1	0.4	0.3	0.1
t7	u	6	2	3	3	F	13	0.888	0.1	0.8	0.1	0.8
t7	u	6	2	9	3	F	13	0.895	0.5	0.4	0.7	0.7
t7	u	6	2	15	3	F	13	0.986	0.7	0.8	0.7	0.6
t7	u	6	2	17	3	F	13	0.999	0.4	0.4	0.4	0.4
t7	u	6	2	10	3	T	13	1	0.9	0.8	0.7	0.6
t7	u	6	2	18	3	T	13	1	0.5	0.5	0.5	0.5
t7	u	6	2	16	1	F	14	0.259	0.7	0.4	0.5	0.5
t7	u	6	2	9	1	F	14	0.4	0.5	0.4	0.7	0.7
t7	u	6	2	6	1	F	14	0.5	0.6	0.7	0.6	0.8
t7	u	6	2	3	1	F	14	1	0.1	0.8	0.1	0.8
t7	u	6	2	17	1	T	14	0.3	0.4	0.4	0.4	0.4
t7	u	6	2	1	1	T	14	1	0.6	0.6	0.5	0.5
t7	u	6	2	12	2	F	14	0.649	1	0.4	0.3	0.1
t7	u	6	2	10	2	F	14	0.9	0.9	0.8	0.7	0.6
t7	u	6	2	4	2	F	14	1	1	0.9	0.8	0.9
t7	u	6	2	14	2	F	14	1	0.1	0.5	0.5	0.5
t7	u	6	2	7	2	T	14	0.05	0.5	0.6	0.6	0.7
t7	u	6	2	15	2	T	14	0.984	0.7	0.8	0.7	0.6
t7	u	6	2	8	3	F	14	0.2	0.7	0.8	0.8	0.7
t7	u	6	2	2	3	F	14	0.6	1	0.8	0.7	0.5
t7	u	6	2	11	3	F	14	1	0.9	0.8	0.7	0.8
t7	u	6	2	18	3	F	14	1	0.5	0.5	0.5	0.5
t7	u	6	2	13	3	T	14	0.35	0.1	0.2	0.4	0.1
t7	u	6	2	5	3	T	14	0.51	0.4	0.7	0.6	0.6
t7	u	6	2	5	1	F	15	0.22	0.4	0.7	0.6	0.6
t7	u	6	2	17	1	F	15	0.24	0.4	0.4	0.4	0.4
t7	u	6	2	9	1	F	15	0.3	0.5	0.4	0.7	0.7
t7	u	6	2	3	1	F	15	0.68	0.1	0.8	0.1	0.8
t7	u	6	2	16	1	T	15	0.22	0.7	0.4	0.5	0.5
t7	u	6	2	13	1	T	15	0.35	0.1	0.2	0.4	0.1
t7	u	6	2	12	2	F	15	0.649	1	0.4	0.3	0.1
t7	u	6	2	15	2	F	15	0.653	0.7	0.8	0.7	0.6
t7	u	6	2	2	2	F	15	0.85	1	0.8	0.7	0.5
t7	u	6	2	11	2	F	15	0.999	0.9	0.8	0.7	0.8
t7	u	6	2	1	2	T	15	0.885	0.6	0.6	0.5	0.5
t7	u	6	2	6	2	T	15	1	0.6	0.7	0.6	0.8
t7	u	6	2	7	3	F	15	0.45	0.5	0.6	0.6	0.7
t7	u	6	2	4	3	F	15	0.5	1	0.9	0.8	0.9
t7	u	6	2	14	3	F	15	0.648	0.1	0.5	0.5	0.5
t7	u	6	2	18	3	F	15	1	0.5	0.5	0.5	0.5
t7	u	6	2	8	3	T	15	0.5	0.7	0.8	0.8	0.7
t7	u	6	2	10	3	T	15	0.9	0.9	0.8	0.7	0.6
t7	u	6	2	16	1	F	16	0.225	0.7	0.4	0.5	0.5
t7	u	6	2	8	1	F	16	0.3	0.7	0.8	0.8	0.7
t7	u	6	2	1	1	F	16	0.745	0.6	0.6	0.5	0.5
t7	u	6	2	6	1	F	16	1	0.6	0.7	0.6	0.8
t7	u	6	2	15	1	T	16	0.489	0.7	0.8	0.7	0.6
t7	u	6	2	10	1	T	16	1	0.9	0.8	0.7	0.6
t7	u	6	2	4	2	F	16	0.25	1	0.9	0.8	0.9
t7	u	6	2	7	2	F	16	0.365	0.5	0.6	0.6	0.7
t7	u	6	2	3	2	F	16	0.68	0.1	0.8	0.1	0.8
t7	u	6	2	11	2	F	16	0.99	0.9	0.8	0.7	0.8
t7	u	6	2	14	2	T	16	0.899	0.1	0.5	0.5	0.5
t7	u	6	2	18	2	T	16	1	0.5	0.5	0.5	0.5
t7	u	6	2	13	3	F	16	0.2	0.1	0.2	0.4	0.1
t7	u	6	2	12	3	F	16	0.649	1	0.4	0.3	0.1
t7	u	6	2	2	3	F	16	0.65	1	0.8	0.7	0.5
t7	u	6	2	17	3	F	16	1	0.4	0.4	0.4	0.4
t7	u	6	2	9	3	T	16	0.15	0.5	0.4	0.7	0.7
t7	u	6	2	5	3	T	16	0.888	0.4	0.7	0.6	0.6
t7	u	6	2	17	1	F	17	0.11	0.4	0.4	0.4	0.4
t7	u	6	2	6	1	F	17	0.455	0.6	0.7	0.6	0.8
t7	u	6	2	4	1	F	17	0.9	1	0.9	0.8	0.9
t7	u	6	2	18	1	F	17	1	0.5	0.5	0.5	0.5
t7	u	6	2	5	1	T	17	0.599	0.4	0.7	0.6	0.6
t7	u	6	2	7	1	T	17	0.72	0.5	0.6	0.6	0.7
t7	u	6	2	9	2	F	17	0.13	0.5	0.4	0.7	0.7
t7	u	6	2	14	2	F	17	0.989	0.1	0.5	0.5	0.5
t7	u	6	2	1	2	F	17	1	0.6	0.6	0.5	0.5
t7	u	6	2	10	2	F	17	1	0.9	0.8	0.7	0.6
t7	u	6	2	2	2	T	17	0.3	1	0.8	0.7	0.5
t7	u	6	2	8	2	T	17	0.5	0.7	0.8	0.8	0.7
t7	u	6	2	16	3	F	17	0.253	0.7	0.4	0.5	0.5
t7	u	6	2	3	3	F	17	0.698	0.1	0.8	0.1	0.8
t7	u	6	2	15	3	F	17	0.749	0.7	0.8	0.7	0.6
t7	u	6	2	11	3	F	17	0.998	0.9	0.8	0.7	0.8
t7	u	6	2	12	3	T	17	0.649	1	0.4	0.3	0.1
t7	u	6	2	13	3	T	17	1	0.1	0.2	0.4	0.1
t7	u	6	2	1	1	F	18	0.295	0.6	0.6	0.5	0.5
t7	u	6	2	7	1	F	18	0.8	0.5	0.6	0.6	0.7
t7	u	6	2	11	1	F	18	0.998	0.9	0.8	0.7	0.8
t7	u	6	2	18	1	F	18	1	0.5	0.5	0.5	0.5
t7	u	6	2	16	1	T	18	0.28	0.7	0.4	0.5	0.5
t7	u	6	2	4	1	T	18	0.4	1	0.9	0.8	0.9
t7	u	6	2	15	2	F	18	0.232	0.7	0.8	0.7	0.6
t7	u	6	2	3	2	F	18	0.597	0.1	0.8	0.1	0.8
t7	u	6	2	12	2	F	18	0.649	1	0.4	0.3	0.1
t7	u	6	2	14	2	F	18	0.999	0.1	0.5	0.5	0.5
t7	u	6	2	6	2	T	18	0.666	0.6	0.7	0.6	0.8
t7	u	6	2	10	2	T	18	1	0.9	0.8	0.7	0.6
t7	u	6	2	8	3	F	18	0.425	0.7	0.8	0.8	0.7
t7	u	6	2	5	3	F	18	0.789	0.4	0.7	0.6	0.6
t7	u	6	2	13	3	F	18	0.9	0.1	0.2	0.4	0.1
t7	u	6	2	17	3	F	18	1	0.4	0.4	0.4	0.4
t7	u	6	2	9	3	T	18	0.099	0.5	0.4	0.7	0.7
t7	u	6	2	2	3	T	18	0.45	1	0.8	0.7	0.5
t7	u	6	2	17	1	F	19	0.22	0.4	0.4	0.4	0.4
t7	u	6	2	14	1	F	19	0.648	0.1	0.5	0.5	0.5
t7	u	6	2	12	1	F	19	0.649	1	0.4	0.3	0.1
t7	u	6	2	10	1	F	19	1	0.9	0.8	0.7	0.6
t7	u	6	2	5	1	T	19	0.328	0.4	0.7	0.6	0.6
t7	u	6	2	8	1	T	19	0.55	0.7	0.8	0.8	0.7
t7	u	6	2	15	2	F	19	0.657	0.7	0.8	0.7	0.6
t7	u	6	2	13	2	F	19	0.9	0.1	0.2	0.4	0.1
t7	u	6	2	6	2	F	19	1	0.6	0.7	0.6	0.8
t7	u	6	2	18	2	F	19	1	0.5	0.5	0.5	0.5
t7	u	6	2	2	2	T	19	0.6	1	0.8	0.7	0.5
t7	u	6	2	3	2	T	19	0.703	0.1	0.8	0.1	0.8
t7	u	6	2	9	3	F	19	0.075	0.5	0.4	0.7	0.7
t7	u	6	2	16	3	F	19	0.283	0.7	0.4	0.5	0.5
t7	u	6	2	7	3	F	19	0.5	0.5	0.6	0.6	0.7
t7	u	6	2	1	3	F	19	0.875	0.6	0.6	0.5	0.5
t7	u	6	2	4	3	T	19	0.25	1	0.9	0.8	0.9
t7	u	6	2	11	3	T	19	0.999	0.9	0.8	0.7	0.8
t7	u	6	2	2	1	F	20	0.652	1	0.8	0.7	0.5
t7	u	6	2	4	1	F	20	0.95	1	0.9	0.8	0.9
t7	u	6	2	11	1	F	20	0.999	0.9	0.8	0.7	0.8
t7	u	6	2	3	1	F	20	1	0.1	0.8	0.1	0.8
t7	u	6	2	16	1	T	20	0.17	0.7	0.4	0.5	0.5
t7	u	6	2	12	1	T	20	0.647	1	0.4	0.3	0.1
t7	u	6	2	9	2	F	20	0.38	0.5	0.4	0.7	0.7
t7	u	6	2	6	2	F	20	0.669	0.6	0.7	0.6	0.8
t7	u	6	2	7	2	F	20	1	0.5	0.6	0.6	0.7
t7	u	6	2	17	2	F	20	1	0.4	0.4	0.4	0.4
t7	u	6	2	15	2	T	20	0.68	0.7	0.8	0.7	0.6
t7	u	6	2	10	2	T	20	1	0.9	0.8	0.7	0.6
t7	u	6	2	8	3	F	20	0.4	0.7	0.8	0.8	0.7
t7	u	6	2	1	3	F	20	0.95	0.6	0.6	0.5	0.5
t7	u	6	2	14	3	F	20	0.999	0.1	0.5	0.5	0.5
t7	u	6	2	18	3	F	20	1	0.5	0.5	0.5	0.5
t7	u	6	2	13	3	T	20	0.999	0.1	0.2	0.4	0.1
t7	u	6	2	5	3	T	20	1	0.4	0.7	0.6	0.6
t7	u	6	2	2	1	F	21	0.6	1	0.8	0.7	0.5
t7	u	6	2	6	1	F	21	0.685	0.6	0.7	0.6	0.8
t7	u	6	2	11	1	F	21	0.99	0.9	0.8	0.7	0.8
t7	u	6	2	10	1	F	21	1	0.9	0.8	0.7	0.6
t7	u	6	2	12	1	T	21	0.548	1	0.4	0.3	0.1
t7	u	6	2	3	1	T	21	1	0.1	0.8	0.1	0.8
t7	u	6	2	14	2	F	21	0.949	0.1	0.5	0.5	0.5
t7	u	6	2	13	2	F	21	0.998	0.1	0.2	0.4	0.1
t7	u	6	2	17	2	F	21	1	0.4	0.4	0.4	0.4
t7	u	6	2	18	2	F	21	1	0.5	0.5	0.5	0.5
t7	u	6	2	9	2	T	21	0.2	0.5	0.4	0.7	0.7
t7	u	6	2	15	2	T	21	0.566	0.7	0.8	0.7	0.6
t7	u	6	2	7	3	F	21	0.013	0.5	0.6	0.6	0.7
t7	u	6	2	8	3	F	21	0.5	0.7	0.8	0.8	0.7
t7	u	6	2	5	3	F	21	0.648	0.4	0.7	0.6	0.6
t7	u	6	2	4	3	F	21	0.999	1	0.9	0.8	0.9
t7	u	6	2	16	3	T	21	0.165	0.7	0.4	0.5	0.5
t7	u	6	2	1	3	T	21	0.96	0.6	0.6	0.5	0.5
t7	u	6	2	16	1	F	22	0.18	0.7	0.4	0.5	0.5
t7	u	6	2	5	1	F	22	0.822	0.4	0.7	0.6	0.6
t7	u	6	2	14	1	F	22	0.997	0.1	0.5	0.5	0.5
t7	u	6	2	6	1	F	22	0.999	0.6	0.7	0.6	0.8
t7	u	6	2	2	1	T	22	0.9	1	0.8	0.7	0.5
t7	u	6	2	15	1	T	22	1	0.7	0.8	0.7	0.6
t7	u	6	2	4	2	F	22	0.25	1	0.9	0.8	0.9
t7	u	6	2	8	2	F	22	0.45	0.7	0.8	0.8	0.7
t7	u	6	2	3	2	F	22	0.999	0.1	0.8	0.1	0.8
t7	u	6	2	1	2	F	22	1	0.6	0.6	0.5	0.5
t7	u	6	2	11	2	T	22	0.99	0.9	0.8	0.7	0.8
t7	u	6	2	10	2	T	22	1	0.9	0.8	0.7	0.6
t7	u	6	2	9	3	F	22	0.28	0.5	0.4	0.7	0.7
t7	u	6	2	12	3	F	22	0.655	1	0.4	0.3	0.1
t7	u	6	2	17	3	F	22	1	0.4	0.4	0.4	0.4
t7	u	6	2	18	3	F	22	1	0.5	0.5	0.5	0.5
t7	u	6	2	7	3	T	22	0.313	0.5	0.6	0.6	0.7
t7	u	6	2	13	3	T	22	0.998	0.1	0.2	0.4	0.1
t7	u	6	2	7	1	F	23	0.232	0.5	0.6	0.6	0.7
t7	u	6	2	9	1	F	23	0.362	0.5	0.4	0.7	0.7
t7	u	6	2	13	1	F	23	0.99	0.1	0.2	0.4	0.1
t7	u	6	2	10	1	F	23	1	0.9	0.8	0.7	0.6
t7	u	6	2	5	1	T	23	0.419	0.4	0.7	0.6	0.6
t7	u	6	2	11	1	T	23	0.998	0.9	0.8	0.7	0.8
t7	u	6	2	1	2	F	23	0.67	0.6	0.6	0.5	0.5
t7	u	6	2	4	2	F	23	0.9	1	0.9	0.8	0.9
t7	u	6	2	3	2	F	23	1	0.1	0.8	0.1	0.8
t7	u	6	2	6	2	F	23	1	0.6	0.7	0.6	0.8
t7	u	6	2	14	2	T	23	0.821	0.1	0.5	0.5	0.5
t7	u	6	2	18	2	T	23	1	0.5	0.5	0.5	0.5
t7	u	6	2	16	3	F	23	0.2	0.7	0.4	0.5	0.5
t7	u	6	2	12	3	F	23	0.655	1	0.4	0.3	0.1
t7	u	6	2	15	3	F	23	0.874	0.7	0.8	0.7	0.6
t7	u	6	2	17	3	F	23	1	0.4	0.4	0.4	0.4
t7	u	6	2	8	3	T	23	0.6	0.7	0.8	0.8	0.7
t7	u	6	2	2	3	T	23	0.85	1	0.8	0.7	0.5
t7	u	6	2	7	1	F	24	0.232	0.5	0.6	0.6	0.7
t7	u	6	2	1	1	F	24	0.25	0.6	0.6	0.5	0.5
t7	u	6	2	6	1	F	24	0.569	0.6	0.7	0.6	0.8
t7	u	6	2	5	1	F	24	0.855	0.4	0.7	0.6	0.6
t7	u	6	2	15	1	T	24	0.581	0.7	0.8	0.7	0.6
t7	u	6	2	18	1	T	24	1	0.5	0.5	0.5	0.5
t7	u	6	2	8	2	F	24	0.45	0.7	0.8	0.8	0.7
t7	u	6	2	3	2	F	24	0.535	0.1	0.8	0.1	0.8
t7	u	6	2	12	2	F	24	0.655	1	0.4	0.3	0.1
t7	u	6	2	17	2	F	24	1	0.4	0.4	0.4	0.4
t7	u	6	2	9	2	T	24	0.485	0.5	0.4	0.7	0.7
t7	u	6	2	13	2	T	24	0.989	0.1	0.2	0.4	0.1
t7	u	6	2	16	3	F	24	0.235	0.7	0.4	0.5	0.5
t7	u	6	2	2	3	F	24	0.425	1	0.8	0.7	0.5
t7	u	6	2	11	3	F	24	0.989	0.9	0.8	0.7	0.8
t7	u	6	2	10	3	F	24	1	0.9	0.8	0.7	0.6
t7	u	6	2	4	3	T	24	0.6	1	0.9	0.8	0.9
t7	u	6	2	14	3	T	24	0.669	0.1	0.5	0.5	0.5
t7	u	6	2	9	1	F	25	0.51	0.5	0.4	0.7	0.7
t7	u	6	2	12	1	F	25	0.749	1	0.4	0.3	0.1
t7	u	6	2	1	1	F	25	0.995	0.6	0.6	0.5	0.5
t7	u	6	2	5	1	F	25	1	0.4	0.7	0.6	0.6
t7	u	6	2	8	1	T	25	0.65	0.7	0.8	0.8	0.7
t7	u	6	2	2	1	T	25	1	1	0.8	0.7	0.5
t7	u	6	2	7	2	F	25	0.15	0.5	0.6	0.6	0.7
t7	u	6	2	15	2	F	25	0.612	0.7	0.8	0.7	0.6
t7	u	6	2	3	2	F	25	1	0.1	0.8	0.1	0.8
t7	u	6	2	17	2	F	25	1	0.4	0.4	0.4	0.4
t7	u	6	2	4	2	T	25	0.35	1	0.9	0.8	0.9
t7	u	6	2	10	2	T	25	1	0.9	0.8	0.7	0.6
t7	u	6	2	16	3	F	25	0.12	0.7	0.4	0.5	0.5
t7	u	6	2	6	3	F	25	0.797	0.6	0.7	0.6	0.8
t7	u	6	2	11	3	F	25	0.9	0.9	0.8	0.7	0.8
t7	u	6	2	13	3	F	25	0.989	0.1	0.2	0.4	0.1
t7	u	6	2	14	3	T	25	0.988	0.1	0.5	0.5	0.5
t7	u	6	2	18	3	T	25	1	0.5	0.5	0.5	0.5
t7	u	6	2	8	1	F	26	0.5	0.7	0.8	0.8	0.7
t7	u	6	2	15	1	F	26	0.537	0.7	0.8	0.7	0.6
t7	u	6	2	2	1	F	26	0.6	1	0.8	0.7	0.5
t7	u	6	2	12	1	F	26	0.649	1	0.4	0.3	0.1
t7	u	6	2	5	1	T	26	0.664	0.4	0.7	0.6	0.6
t7	u	6	2	17	1	T	26	1	0.4	0.4	0.4	0.4
t7	u	6	2	1	2	F	26	0.5	0.6	0.6	0.5	0.5
t7	u	6	2	4	2	F	26	0.9	1	0.9	0.8	0.9
t7	u	6	2	11	2	F	26	0.9	0.9	0.8	0.7	0.8
t7	u	6	2	18	2	F	26	1	0.5	0.5	0.5	0.5
t7	u	6	2	7	2	T	26	0.035	0.5	0.6	0.6	0.7
t7	u	6	2	14	2	T	26	0.796	0.1	0.5	0.5	0.5
t7	u	6	2	16	3	F	26	0.45	0.7	0.4	0.5	0.5
t7	u	6	2	13	3	F	26	0.979	0.1	0.2	0.4	0.1
t7	u	6	2	3	3	F	26	1	0.1	0.8	0.1	0.8
t7	u	6	2	6	3	F	26	1	0.6	0.7	0.6	0.8
t7	u	6	2	9	3	T	26	0.462	0.5	0.4	0.7	0.7
t7	u	6	2	10	3	T	26	0.8	0.9	0.8	0.7	0.6
t7	u	6	2	8	1	F	27	0.415	0.7	0.8	0.8	0.7
t7	u	6	2	2	1	F	27	0.5	1	0.8	0.7	0.5
t7	u	6	2	14	1	F	27	0.899	0.1	0.5	0.5	0.5
t7	u	6	2	18	1	F	27	1	0.5	0.5	0.5	0.5
t7	u	6	2	16	1	T	27	0.5	0.7	0.4	0.5	0.5
t7	u	6	2	4	1	T	27	1	1	0.9	0.8	0.9
t7	u	6	2	15	2	F	27	0.843	0.7	0.8	0.7	0.6
t7	u	6	2	11	2	F	27	0.899	0.9	0.8	0.7	0.8
t7	u	6	2	5	2	F	27	0.999	0.4	0.7	0.6	0.6
